sasdate,^GSPC,^HSCE,^HSI,^KS200,^N225,^STOXX50E
1999-05-21,1330.290039,1950.359985,12272.13965,82.66999817,16292.98047,0
1999-05-24,1306.650024,1960.219971,12436.86035,81.02999878,16390.49023,0
1999-05-25,1284.400024,1959.050049,12346.91016,81.16999817,16214.23047,0
1999-05-26,1304.76001,1920.400024,12409.16016,83.54000092,16230.51953,0
1999-05-27,1281.410034,1839.23999,12308.53027,84.5,16177.19043,0
1999-05-28,1301.839966,1766.810059,12059.25,85.12999725,15972.67969,0
1999-05-31,1301.839966,1819.400024,12147.12012,85.68000031,16111.65039,0
1999-06-01,1294.26001,1888.439941,12363.55957,88.26999664,16408.5,0
1999-06-02,1294.810059,1886.959961,12458.63965,90.86000061,16417.99023,0
1999-06-03,1299.540039,1869.290039,12471.61035,91.48000336,16227.5,0
1999-06-04,1327.75,1835.25,12415.54004,94.08999634,16300.75,0
1999-06-07,1334.52002,1856.780029,12837.38965,99.95999908,16475.89063,0
1999-06-08,1317.329956,1881.27002,12864.86035,101.1800003,16562.91992,0
1999-06-09,1318.640015,1891.569946,12874.41992,94.54000092,16622.5,0
1999-06-10,1302.819946,2031.73999,12839.12012,101.6100006,17102.61914,0
1999-06-11,1293.640015,2175.080078,12992.75977,100.3899994,17198.55078,0
1999-06-14,1294,2181.899902,13007.57031,96.88999939,17188.82031,0
1999-06-15,1301.160034,2105.300049,12935.41016,95.05999756,17282,0
1999-06-16,1330.410034,2122.139893,13155.12012,98.37000275,17210.17969,0
1999-06-17,1339.900024,2185.199951,13408.26953,98.73000336,17470.44922,0
1999-06-18,1342.839966,2185.199951,13408.26953,99.58999634,17431.25977,0
1999-06-21,1349,2328.969971,13994.23047,104.0199966,17738.84961,0
1999-06-22,1335.880005,2442.389893,14004.87988,104.8499985,17777.61914,0
1999-06-23,1333.060059,2536.969971,13976.04004,106.2699966,17586.75,0
1999-06-24,1315.780029,2440.73999,13780.12012,104.6600037,17628.32031,0
1999-06-25,1315.310059,2426.199951,13784.50977,105.1500015,17436.51953,0
1999-06-28,1331.349976,2510.52002,13840.29004,108.1500015,17610.58008,0
1999-06-29,1351.449951,2646.870117,13765.49023,107.1699982,17782.78906,0
1999-06-30,1372.709961,2690.780029,13532.13965,105.4700012,17529.74023,0
1999-07-01,1380.959961,2690.780029,13532.13965,110.2399979,17860.75,0
1999-07-02,1391.219971,2696.459961,14184.58008,111.5400009,17932.4707,0
1999-07-05,1391.219971,2778.580078,14506.74023,114.7799988,18135.06055,0
1999-07-06,1388.119995,2742.540039,14372.61035,118.4800034,18050.73047,0
1999-07-07,1395.859985,2620.98999,14257.44043,120.4700012,17958.90039,0
1999-07-08,1394.420044,2625.810059,14226.2998,118.8799973,17967.65039,0
1999-07-09,1403.280029,2680.219971,14222.57031,122.4800034,17937.73047,0
1999-07-12,1399.099976,2739.840088,14061.83984,119.2900009,18274.17969,0
1999-07-13,1393.560059,2725.72998,13980.92969,117.3600006,18181.08984,0
1999-07-14,1398.170044,2625.159912,13575.57031,113.2799988,18357.85938,0
1999-07-15,1409.619995,2621.25,13758.88965,117.2099991,18431.85938,0
1999-07-16,1418.780029,2571.800049,13545.24023,121.8300018,18248.30078,0
1999-07-19,1407.650024,2477.090088,13447.12988,121.9800034,18532.58008,0
1999-07-20,1377.099976,2494.370117,13600.40039,118.3899994,18532.58008,0
1999-07-21,1379.290039,2488.679932,13419.66016,114.4300003,18257.51953,0
1999-07-22,1360.969971,2425.590088,13369.05957,115.75,17730.33984,0
1999-07-23,1356.939941,2362.02002,13093.7002,107.0699997,17534.43945,0
1999-07-26,1347.76001,2238,12866.51953,103.9000015,17491.33984,0
1999-07-27,1362.839966,2291.540039,13075.08984,110.6299973,17462.7207,0
1999-07-28,1365.400024,2322.590088,13140.41992,112.5699997,17579.91016,0
1999-07-29,1341.030029,2356.110107,13117.83984,119.5999985,17869.91992,0
1999-07-30,1328.719971,2405.699951,13186.86035,116.1399994,17861.85938,0
1999-08-02,1328.050049,2471.360107,13435.42969,114.5400009,17825.69922,0
1999-08-03,1322.180054,2493.02002,13473.83984,115.7699966,17969.92969,0
1999-08-04,1305.329956,2422.719971,13591.01953,116.0199966,17685.38086,0
1999-08-05,1313.709961,2343.300049,13254.33984,112,17358.18945,0
1999-08-06,1300.290039,2304.050049,13167.05957,111.7699966,17084.24023,0
1999-08-09,1297.800049,2218.370117,12945.46973,113.0299988,17190.44922,0
1999-08-10,1281.430054,2065.560059,12596.70996,115.8600006,17202.08984,0
1999-08-11,1301.930054,2019.930054,12437.7998,112.75,17211.16016,0
1999-08-12,1298.160034,2144.810059,12779.75,113.1600037,17422.9707,0
1999-08-13,1327.680054,2106.899902,12608.17969,109.1900024,17435.16992,0
1999-08-16,1330.77002,2140.949951,12894.78027,107.9899979,17826.0293,0
1999-08-17,1344.160034,2179.290039,12783.16016,104.2300034,17860.08984,0
1999-08-18,1332.839966,2287.540039,12993.09961,103.9599991,17892.25977,0
1999-08-19,1323.589966,2429.449951,13403.58984,103.7399979,17879.74023,0
1999-08-20,1336.609985,2480.300049,13566.74023,104.6500015,18098.10938,0
1999-08-23,1360.219971,2444.820068,13573.66016,109.5299988,18233.55078,0
1999-08-24,1363.5,2497.189941,13633.87012,111.3300018,18095.41016,0
1999-08-25,1381.790039,2519.51001,13479.12988,115.3700027,17855.16016,0
1999-08-26,1362.01001,2527.330078,13608.37988,115.1900024,17666.28906,0
1999-08-27,1348.27002,2488.290039,13383.12988,115.6900024,17599.36914,0
1999-08-30,1324.02002,2489.860107,13688.66016,113.3600006,17918.9707,0
1999-08-31,1320.410034,2506.310059,13482.76953,112.7900009,17436.56055,0
1999-09-01,1331.069946,2469.75,13544.19043,108.7699966,17802.48047,0
1999-09-02,1319.109985,2447.72998,13367.55957,108.3499985,17631.25,0
1999-09-03,1357.23999,2468.189941,13178.30957,110.0599976,17629.99023,0
1999-09-06,1357.23999,2581.699951,13385.16016,114.1500015,17756.50977,0
1999-09-07,1350.449951,2566.280029,13396.08984,114.2699966,17707.5,0
1999-09-08,1344.150024,2540.27002,13356.62988,113.5899963,17641.38086,0
1999-09-09,1347.660034,2616.090088,13854.87988,115.3899994,17677.56055,0
1999-09-10,1351.660034,2677.840088,13855.92969,116.6699982,17711.01953,0
1999-09-13,1344.130005,2667.459961,13860.84961,119.3799973,17909.28906,0
1999-09-14,1336.290039,2619,13804.03027,117.5999985,17777.2207,0
1999-09-15,1317.969971,2555.689941,13430.59961,115.4800034,17777.2207,0
1999-09-16,1318.47998,2555.689941,13430.59961,110.7099991,17291.58984,0
1999-09-17,1335.420044,2564.199951,13484.83984,112,17342.26953,0
1999-09-20,1335.530029,2540.790039,13472.37012,113.1600037,17575.25977,0
1999-09-21,1307.579956,2527.330078,13420.45996,116.3300018,17932.78906,0
1999-09-22,1310.51001,2446.469971,13187.62012,114.3099976,17325.75977,0
1999-09-23,1280.410034,2433.879883,13214.44043,114.3099976,17325.75977,0
1999-09-24,1277.359985,2383.080078,13032.07031,114.3099976,16871.73047,0
1999-09-27,1283.310059,2336.699951,12760.45996,109.4899979,16821.06055,0
1999-09-28,1282.199951,2339.090088,12844.92969,109.0500031,17325.69922,0
1999-09-29,1268.369995,2386.899902,12834.88965,104.9000015,17282.2793,0
1999-09-30,1282.709961,2357.23999,12733.24023,100.7099991,17605.46094,0
1999-10-01,1282.810059,2357.23999,12733.24023,101.8099976,17712.56055,0
1999-10-04,1304.599976,2321.419922,12875.86035,98.95999908,17763.71094,0
1999-10-05,1301.349976,2278.72998,12998.88965,95.97000122,17784.15039,0
1999-10-06,1325.400024,2280.379883,13017.98047,101.4599991,17896.41992,0
1999-10-07,1317.640015,2317.070068,13113.2002,102.9400024,18136.55078,0
1999-10-08,1336.02002,2296.709961,13112.41992,101.1500015,18062.17969,0
1999-10-11,1335.209961,2229.310059,12992.71973,100.2699966,18062.17969,0
1999-10-12,1313.040039,2152.580078,12759.34961,102.7799988,18090.81055,0
1999-10-13,1285.550049,2085.370117,12475.87012,102.8199997,17754.49023,0
1999-10-14,1283.420044,2206.600098,12486.82031,104.1100006,17780.25977,0
1999-10-15,1247.410034,2113.23999,12299.08008,103.6999969,17601.57031,0
1999-10-18,1254.130005,2113.23999,12299.08008,99.31999969,17275.33008,0
1999-10-19,1261.319946,2048.189941,12134.12988,97.38999939,17254.16992,0
1999-10-20,1289.430054,2104.340088,12498.55957,99.47000122,17534.71094,0
1999-10-21,1283.609985,2116.5,12523,97.87999725,17448.26953,0
1999-10-22,1301.650024,2190.669922,12863.08008,98.05000305,17438.80078,0
1999-10-25,1293.630005,2173.780029,13034.17969,95.69000244,17648.78906,0
1999-10-26,1281.910034,2126.830078,12797.37988,95.5,17671.78906,0
1999-10-27,1296.709961,2141.120117,12709.07031,95.05000305,17382.35938,0
1999-10-28,1342.439941,2136.689941,12758.87988,98.73000336,17413.71094,0
1999-10-29,1362.930054,2157.969971,13256.9502,100.1900024,17942.08008,0
1999-11-01,1354.119995,2148.290039,13322.11035,105.5500031,17996.91992,0
1999-11-02,1347.73999,2115.070068,13335.83984,107.4300003,17991.96094,0
1999-11-03,1354.930054,2098.959961,13257.33008,106.9499969,17991.96094,0
1999-11-04,1362.640015,2211.639893,13651.50977,109.9700012,18348.13086,0
1999-11-05,1370.22998,2228.840088,13610.26953,110.0100021,18354.90039,0
1999-11-08,1377.01001,2166.699951,13521.11035,109.3300018,18240.98047,0
1999-11-09,1365.280029,2196.139893,13669.7002,114.1299973,18292.16016,0
1999-11-10,1373.459961,2301.530029,13975.54004,113.5400009,18567.86914,0
1999-11-11,1381.459961,2262.620117,14105.70996,114.2900009,18327.2793,0
1999-11-12,1396.060059,2224.409912,14189.66992,117.4000015,18258.55078,0
1999-11-15,1394.390015,2437.659912,14562.21973,118.1100006,18198.08984,0
1999-11-16,1420.069946,2427.330078,14689.45996,122.5699997,18155.14063,0
1999-11-17,1410.709961,2291.709961,14704.48047,117.6800003,18274.82031,0
1999-11-18,1424.939941,2266.570068,14721.74023,118.4499969,18532.81055,0
1999-11-19,1422,2254.02002,15073.09961,121.4400024,18570.83984,0
1999-11-22,1420.939941,2232.870117,15285.03027,119.3600006,18822.11914,0
1999-11-23,1404.640015,2183.629883,15393.2002,118.7900009,18822.11914,0
1999-11-24,1417.079956,2125.620117,15307.28027,118.5199966,18896.21094,0
1999-11-25,1417.079956,2028,14998.76953,119.3199997,18721.7793,0
1999-11-26,1416.619995,2038.859985,15274.53027,116.9499969,18914.5,0
1999-11-29,1407.829956,2059.050049,15461.11035,119.3799973,18850.26953,0
1999-11-30,1388.910034,2152.449951,15377.19043,123.5899963,18558.23047,0
1999-12-01,1397.719971,2124.659912,15422.51953,124.4599991,18495.94922,0
1999-12-02,1409.040039,2134.219971,15603.04004,120.0800018,18514.41016,0
1999-12-03,1433.300049,2101.300049,15840.41016,119.7399979,18368.14063,0
1999-12-06,1423.329956,2122.22998,16168.62012,124.3499985,18507.19922,0
1999-12-07,1409.170044,2084.76001,16073.08984,125.4800034,18593.96094,0
1999-12-08,1403.880005,2119.23999,15989.37988,123.8499985,18401.19922,0
1999-12-09,1408.109985,2083.540039,16370.9502,122.2200012,18260.7207,0
1999-12-10,1417.040039,2061.350098,16380.20996,126.6100006,18271.84961,0
1999-12-13,1415.219971,2071.860107,16442.10938,125.6600037,18205.08008,0
1999-12-14,1403.170044,2055.449951,16282.7002,123.6500015,18165.55078,0
1999-12-15,1413.329956,2014.02002,15825.30957,118.6900024,18138.35938,0
1999-12-16,1418.780029,2043.5,15571.36035,116.9300003,18111.31055,0
1999-12-17,1421.030029,2043.719971,15986.34961,117.3899994,18095.11914,0
1999-12-20,1418.089966,2021.189941,16212.38965,120.1399994,18175.49023,0
1999-12-21,1433.430054,2001.079956,16248.74023,119.6699982,18080.38086,0
1999-12-22,1436.130005,1999.339966,16192.40039,121.0899963,18461.92969,0
1999-12-23,1458.339966,1974.589966,16296.08008,122.3099976,18461.92969,0
1999-12-24,1458.339966,1974.589966,16833.2793,124.6800003,18584.94922,0
1999-12-27,1457.099976,1974.589966,16833.2793,126.7399979,18546.90039,0
1999-12-28,1457.660034,2003.560059,16928.28906,130.0200043,18783.51953,0
1999-12-29,1463.459961,1952.01001,16660.82031,130.0200043,18810.58008,0
1999-12-30,1464.469971,1972.589966,16962.09961,130.0200043,18934.33984,0
1999-12-31,1469.25,1972.589966,16962.09961,130.0200043,18934.33984,0
2000-01-03,1455.219971,1999.98999,17369.63086,133.6600037,18934.33984,0
2000-01-04,1399.420044,2082.929932,17072.82031,133.6600037,19002.85938,0
2000-01-05,1402.109985,1956.569946,15846.71973,123.8600006,18542.55078,0
2000-01-06,1403.449951,1904.199951,15153.23047,120.8000031,18168.26953,0
2000-01-07,1441.469971,2004.51001,15405.62988,119.0999985,18193.41016,0
2000-01-10,1457.599976,2061,15848.15039,124.1100006,18193.41016,0
2000-01-11,1438.560059,1996.300049,15862.09961,123.1100006,18850.91992,0
2000-01-12,1432.25,1972.939941,15714.2002,119.8099976,18677.41992,0
2000-01-13,1449.680054,1928.819946,15633.95996,119.2200012,18833.28906,0
2000-01-14,1465.150024,1897.910034,15542.23047,118.9499969,18956.55078,0
2000-01-17,1465.150024,1877.800049,15574.55957,123.8499985,19437.23047,0
2000-01-18,1455.140015,1870.25,15789.2002,123.8199997,19196.57031,0
2000-01-19,1455.900024,1858.959961,15275.33984,118.6800003,18897.75,0
2000-01-20,1445.569946,1825.650024,15215.30957,120.0400009,19008.00977,0
2000-01-21,1441.359985,1837.069946,15108.41016,116.9300003,18878.08984,0
2000-01-24,1401.530029,1854.310059,15167.5498,117.1699982,19056.71094,0
2000-01-25,1410.030029,1863.560059,15103.04004,112.4800034,18895.5293,0
2000-01-26,1404.089966,1869.51001,15427.71973,111.6800003,19111.18945,0
2000-01-27,1398.560059,1825.430054,15917.80957,114.4700012,19209.7207,0
2000-01-28,1360.160034,1829.300049,16185.94043,118.9199982,19434.7793,0
2000-01-31,1394.459961,1820.050049,15532.33984,119.0800018,19539.69922,0
2000-02-01,1409.280029,1754,15653.86035,116.75,19423.38086,0
2000-02-02,1409.119995,1723.469971,15789.82031,118.3199997,19578.91016,0
2000-02-03,1424.969971,1788.699951,15968.12012,119,19786.41992,0
2000-02-04,1424.369995,1788.699951,15968.12012,119,19763.13086,0
2000-02-07,1424.23999,1788.699951,15968.12012,122.0899963,19945.42969,0
2000-02-08,1441.719971,1748.660034,16228.73047,120.7900009,19868.88086,0
2000-02-09,1411.709961,1696.329956,16819.46094,122.9300003,20007.76953,0
2000-02-10,1416.829956,1635.02002,16845.16992,121.8899994,19710.01953,0
2000-02-11,1387.119995,1594.069946,17380.30078,120.4000015,19710.01953,0
2000-02-14,1389.939941,1520.72998,17188.96094,114.9400024,19556.46094,0
2000-02-15,1402.050049,1526.810059,16688.16016,110.6200027,19367.83008,0
2000-02-16,1387.670044,1547.219971,17043.39063,110.5199966,19599.17969,0
2000-02-17,1388.26001,1565.280029,16981.23047,112.7900009,19791.40039,0
2000-02-18,1346.089966,1689.390015,16599.16016,110.4499969,19789.0293,0
2000-02-21,1346.089966,1636.839966,16322.37012,106.4499969,19543.75,0
2000-02-22,1352.170044,1566.800049,16255.16992,107.1500015,19390.58008,0
2000-02-23,1360.689941,1568.5,16376.79004,110.6399994,19519.55078,0
2000-02-24,1353.430054,1534.099976,17058.66016,109.0299988,19571.43945,0
2000-02-25,1333.359985,1494.369995,17200.98047,108.4300003,19817.88086,0
2000-02-28,1348.050049,1429.630005,16984.43945,101.9300003,19720.09961,0
2000-02-29,1366.420044,1454.380005,17169.43945,103.1699982,19959.51953,0
2000-03-01,1379.189941,1411,16843.58984,103.1699982,20081.66992,0
2000-03-02,1381.76001,1396.189941,16936.81055,112.2300034,20065.10938,0
2000-03-03,1409.170044,1434.790039,17285.24023,112.4800034,19927.53906,0
2000-03-06,1391.280029,1459.290039,17758.75977,113.6900024,19796.34961,0
2000-03-07,1355.619995,1530.23999,17865.35938,113.4100037,19944.24023,0
2000-03-08,1366.699951,1534.969971,17951.42969,114.6100006,19766.80078,0
2000-03-09,1401.689941,1516.98999,17637.0293,109.8099976,19662.33008,0
2000-03-10,1395.069946,1514.869995,17831.85938,110.6800003,19750.40039,0
2000-03-13,1383.619995,1540.530029,17096.67969,105.1399994,19189.92969,0
2000-03-14,1359.150024,1577.180054,16929.16016,104.3000031,19141.83984,0
2000-03-15,1392.140015,1527.680054,16747.19922,103.2799988,19078.59961,0
2000-03-16,1458.469971,1473.050049,16359,104.1900024,19253.23047,0
2000-03-17,1464.469971,1515.52002,17082.99023,106.3099976,19566.32031,0
2000-03-20,1456.630005,1467.619995,17234.46094,105.75,19566.32031,0
2000-03-21,1493.869995,1450.51001,17199.98047,107.9199982,19602.35938,0
2000-03-22,1500.640015,1440.73999,17547.03906,110.2099991,19733.58984,0
2000-03-23,1527.349976,1465.579956,17715.58008,108.2799988,19704.59961,0
2000-03-24,1527.459961,1471.180054,17784.57031,111.1500015,19958.08008,0
2000-03-27,1523.859985,1493.199951,18292.85938,110.5800018,20281.0293,0
2000-03-28,1507.72998,1534.540039,18301.68945,111.1800003,20374.33984,0
2000-03-29,1508.52002,1509.699951,18096.36914,114.25,20706.65039,0
2000-03-30,1487.920044,1528.329956,17467.15039,112.0599976,20441.5,0
2000-03-31,1498.579956,1514.73999,17406.53906,108.0299988,20337.32031,0
2000-04-03,1505.969971,1472.699951,16892.92969,106.6699982,20726.99023,0
2000-04-04,1494.72998,1472.699951,16892.92969,104.8099976,20594.92969,0
2000-04-05,1487.369995,1406.920044,16318.44043,104.8099976,20462.76953,0
2000-04-06,1501.339966,1466.75,16491.39063,101.4100037,20223.60938,0
2000-04-07,1516.349976,1503.660034,16941.67969,105.8300018,20252.81055,0
2000-04-10,1504.459961,1509.660034,16850.74023,110.0599976,20619.06055,0
2000-04-11,1500.589966,1538.189941,16487.66016,108.3600006,20522.51953,0
2000-04-12,1467.170044,1530.5,16577.08984,105.7099991,20833.21094,0
2000-04-13,1440.51001,1511.26001,16352.55957,105.7099991,20526.41992,0
2000-04-14,1356.560059,1596.97998,16142.75977,100.75,20434.67969,0
2000-04-17,1401.439941,1469.619995,14762.37012,88.94999695,19008.64063,0
2000-04-18,1441.609985,1625.939941,15278.32031,94.12000275,18969.51953,0
2000-04-19,1427.469971,1612.699951,15427.2002,95.01999664,19086.61914,0
2000-04-20,1434.540039,1599.199951,15367.13965,95.86000061,18959.32031,0
2000-04-21,1434.540039,1599.199951,15367.13965,96.43000031,18252.67969,0
2000-04-24,1429.859985,1599.199951,15367.13965,93.87999725,18480.15039,0
2000-04-25,1477.439941,1620.910034,15380.00977,92.5,18272.33008,0
2000-04-26,1460.98999,1603.579956,15227.38965,89.45999908,18134.31055,0
2000-04-27,1464.920044,1564.670044,15192.87012,86.75,18019.16992,0
2000-04-28,1452.430054,1573.449951,15519.2998,91.20999908,17973.69922,0
2000-05-01,1468.25,1573.449951,15519.2998,91.20999908,18403.08008,0
2000-05-02,1446.290039,1602.150024,15817.75977,94.87999725,18439.35938,0
2000-05-03,1415.099976,1560.459961,15577.46973,94.79000092,18439.35938,0
2000-05-04,1409.569946,1575.920044,15314.07031,94.51000214,18439.35938,0
2000-05-05,1432.630005,1575.530029,15268.63965,94.51000214,18439.35938,0
2000-05-08,1424.170044,1524.939941,14901,97.08999634,18199.96094,0
2000-05-09,1412.140015,1537.449951,14776.90039,95.87999725,17844.53906,0
2000-05-10,1383.050049,1578.609985,14492.91992,95.72000122,17701.4707,0
2000-05-11,1407.810059,1578.609985,14492.91992,95.72000122,16882.46094,0
2000-05-12,1420.959961,1745.920044,15111.94043,93.16999817,17357.85938,0
2000-05-15,1452.359985,1809.150024,14881.2998,92.08999634,17313.68945,0
2000-05-16,1466.040039,1894.869995,15160.29004,94.76000214,17551.25,0
2000-05-17,1447.800049,1853.829956,14827.80957,92.55000305,17404.0293,0
2000-05-18,1437.209961,1901.599976,14322.59961,90.93000031,17031.63086,0
2000-05-19,1406.949951,1874.97998,14478.25977,93.36000061,16858.16992,0
2000-05-22,1400.719971,1828.780029,14140.73047,88.33999634,16386.00977,0
2000-05-23,1373.859985,1745.75,14257.17969,86.79000092,16318.73047,0
2000-05-24,1399.050049,1692.599976,13933.98047,85.77999878,16044.44043,0
2000-05-25,1381.52002,1630.939941,13921.05957,88.56999969,16247.82031,0
